Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,magnetic_field.x,magnetic_field.y,magnetic_field.z,magnetic_field_covariance_0,magnetic_field_covariance_1,magnetic_field_covariance_2,magnetic_field_covariance_3,magnetic_field_covariance_4,magnetic_field_covariance_5,magnetic_field_covariance_6,magnetic_field_covariance_7,magnetic_field_covariance_8
1646524936.332199,18970,0,0,,0.0315,0.9087,-0.1201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.3569777,18971,0,0,,0.0335,0.9097,-0.1234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.3820026,18972,0,0,,0.0374,0.9096,-0.1166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.4068305,18973,0,0,,0.0431,0.9008,-0.1063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.432238,18974,0,0,,0.0479,0.9008,-0.1226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.4575946,18975,0,0,,0.0517,0.8958,-0.1279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.482521,18976,0,0,,0.0489,0.9007,-0.1281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.5075293,18977,0,0,,0.0518,0.9046,-0.1291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.5324829,18978,0,0,,0.0518,0.9026,-0.1346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.5582373,18979,0,0,,0.0527,0.8968,-0.1345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.5821908,18980,0,0,,0.0506,0.889,-0.1378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.607064,18981,0,0,,0.0535,0.8831,-0.1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.6321783,18982,0,0,,0.0584,0.8889,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.6570709,18983,0,0,,0.0632,0.886,-0.1306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.6817498,18984,0,0,,0.068,0.8801,-0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.7077107,18985,0,0,,0.0708,0.8781,-0.1413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.732535,18986,0,0,,0.0738,0.88,-0.1345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.7576005,18987,0,0,,0.0749,0.8858,-0.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.7823741,18988,0,0,,0.0738,0.8839,-0.1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.808095,18989,0,0,,0.073,0.8907,-0.1424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.8321652,18990,0,0,,0.0699,0.8791,-0.1435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.857102,18991,0,0,,0.0708,0.8752,-0.1401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.882108,18992,0,0,,0.0728,0.8751,-0.1367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.906942,18993,0,0,,0.0777,0.8771,-0.1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.9319248,18994,0,0,,0.0816,0.8809,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.9567904,18995,0,0,,0.0864,0.876,-0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524936.9821625,18996,0,0,,0.0855,0.8789,-0.1351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.011479,18997,0,0,,0.0845,0.8819,-0.1374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.0357268,18998,0,0,,0.0855,0.8857,-0.1396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.0586011,18999,0,0,,0.0855,0.8838,-0.1341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.0824468,19000,0,0,,0.0816,0.8799,-0.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.1073277,19001,0,0,,0.0806,0.878,-0.1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.1321952,19002,0,0,,0.0797,0.8819,-0.1255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.1571696,19003,0,0,,0.0817,0.8829,-0.1265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.1820648,19004,0,0,,0.0827,0.8877,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.2068756,19005,0,0,,0.0847,0.8907,-0.1298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.2318375,19006,0,0,,0.0855,0.8819,-0.1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.2567875,19007,0,0,,0.0866,0.8877,-0.1352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.2817457,19008,0,0,,0.0885,0.8887,-0.1373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.3075256,19009,0,0,,0.0837,0.8946,-0.1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.3325205,19010,0,0,,0.0837,0.8955,-0.1498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.3577075,19011,0,0,,0.0817,0.8877,-0.1376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.382433,19012,0,0,,0.0808,0.8956,-0.1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.4072304,19013,0,0,,0.0836,0.8877,-0.1342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.4321575,19014,0,0,,0.0838,0.8994,-0.1321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.457073,19015,0,0,,0.0906,0.8964,-0.1329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.4819138,19016,0,0,,0.0915,0.8945,-0.1362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.5069346,19017,0,0,,0.0915,0.8925,-0.1384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.5318184,19018,0,0,,0.0927,0.9062,-0.1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.5587187,19019,0,0,,0.0906,0.9003,-0.1363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.5826962,19020,0,0,,0.0878,0.9101,-0.1387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.607514,19021,0,0,,0.0848,0.9014,-0.1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.632416,19022,0,0,,0.0819,0.8994,-0.1355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.6573677,19023,0,0,,0.0809,0.9004,-0.1323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.6822515,19024,0,0,,0.0839,0.9033,-0.1311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.707308,19025,0,0,,0.085,0.9131,-0.1267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.7319858,19026,0,0,,0.084,0.9102,-0.1312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.7569394,19027,0,0,,0.0897,0.9023,-0.1352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.782032,19028,0,0,,0.0868,0.9062,-0.1409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.8067632,19029,0,0,,0.0859,0.9101,-0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.8317623,19030,0,0,,0.0869,0.914,-0.1377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.8577325,19031,0,0,,0.0801,0.9121,-0.1413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.882545,19032,0,0,,0.0762,0.9131,-0.1426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.9075978,19033,0,0,,0.0762,0.9102,-0.1403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.9323144,19034,0,0,,0.0743,0.9141,-0.1349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.9573972,19035,0,0,,0.0724,0.9161,-0.1339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524937.9823298,19036,0,0,,0.0744,0.9171,-0.1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.0072212,19037,0,0,,0.0791,0.9121,-0.1391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.0320063,19038,0,0,,0.0782,0.9151,-0.1392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.0569317,19039,0,0,,0.0762,0.9151,-0.1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.0818014,19040,0,0,,0.0705,0.922,-0.1385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.1076138,19041,0,0,,0.0695,0.92,-0.1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.1315658,19042,0,0,,0.0636,0.9142,-0.1431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.1574903,19043,0,0,,0.0616,0.9084,-0.1398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.1825018,19044,0,0,,0.0606,0.9104,-0.1366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.2073665,19045,0,0,,0.0616,0.9113,-0.1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.23225,19046,0,0,,0.0626,0.9103,-0.1365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.2573578,19047,0,0,,0.0645,0.9084,-0.1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.28216,19048,0,0,,0.0636,0.9123,-0.1442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.306941,19049,0,0,,0.0616,0.9094,-0.1432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.3320029,19050,0,0,,0.0626,0.9123,-0.1465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.3569052,19051,0,0,,0.0606,0.9113,-0.1487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.3816102,19052,0,0,,0.0567,0.9113,-0.1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.4074757,19053,0,0,,0.0537,0.9036,-0.1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.4325058,19054,0,0,,0.0527,0.9075,-0.1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.457378,19055,0,0,,0.0528,0.9084,-0.1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.4823678,19056,0,0,,0.0567,0.9104,-0.1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.5074215,19057,0,0,,0.0586,0.9074,-0.1444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.532587,19058,0,0,,0.0605,0.9035,-0.1475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.5570447,19059,0,0,,0.0625,0.9093,-0.1508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.5821633,19060,0,0,,0.0586,0.9074,-0.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.606915,19061,0,0,,0.0578,0.9162,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.6327443,19062,0,0,,0.0557,0.9113,-0.1512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.6576219,19063,0,0,,0.0498,0.9007,-0.1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.681606,19064,0,0,,0.0488,0.9007,-0.1491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.7075014,19065,0,0,,0.0487,0.8978,-0.1469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.7323453,19066,0,0,,0.0527,0.9016,-0.1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.7573683,19067,0,0,,0.0527,0.8997,-0.1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.7820811,19068,0,0,,0.0536,0.8977,-0.1467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.807506,19069,0,0,,0.0585,0.8987,-0.1454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.8319864,19070,0,0,,0.0575,0.8967,-0.1476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.8570347,19071,0,0,,0.0576,0.9026,-0.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.881838,19072,0,0,,0.0537,0.9026,-0.1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.906792,19073,0,0,,0.0505,0.8899,-0.1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.931663,19074,0,0,,0.0495,0.888,-0.1533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.9576156,19075,0,0,,0.0495,0.8821,-0.1544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524938.9823692,19076,0,0,,0.0495,0.8831,-0.1511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.0075703,19077,0,0,,0.0543,0.8811,-0.1497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.0327067,19078,0,0,,0.0611,0.8781,-0.1572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.0573,19079,0,0,,0.0629,0.8713,-0.1592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.0820918,19080,0,0,,0.0619,0.8693,-0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.1070278,19081,0,0,,0.0677,0.8654,-0.1589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.131942,19082,0,0,,0.0639,0.8771,-0.1648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.1567998,19083,0,0,,0.0658,0.8713,-0.1569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.1819625,19084,0,0,,0.0628,0.8654,-0.1647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.2077367,19085,0,0,,0.0646,0.8605,-0.1678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.2315207,19086,0,0,,0.0647,0.8654,-0.1668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.2574615,19087,0,0,,0.0676,0.8605,-0.1578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.2823973,19088,0,0,,0.0734,0.8624,-0.1631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.307284,19089,0,0,,0.0774,0.8643,-0.1607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.3322246,19090,0,0,,0.0802,0.8584,-0.1594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.3570511,19091,0,0,,0.0822,0.8643,-0.1583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.3820047,19092,0,0,,0.0813,0.8672,-0.1661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.4069932,19093,0,0,,0.0851,0.8652,-0.1659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.4319031,19094,0,0,,0.0842,0.8711,-0.1649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.4567692,19095,0,0,,0.0812,0.8613,-0.1649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.4817228,19096,0,0,,0.0812,0.8604,-0.1638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.5079014,19097,0,0,,0.0823,0.8643,-0.1495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.5324159,19098,0,0,,0.0862,0.8691,-0.1516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.5580952,19099,0,0,,0.0881,0.8652,-0.1459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.5823264,19100,0,0,,0.092,0.8652,-0.1535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.6072068,19101,0,0,,0.093,0.8671,-0.1479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.6322746,19102,0,0,,0.0901,0.8701,-0.1492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.657244,19103,0,0,,0.0912,0.8759,-0.1503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.6820447,19104,0,0,,0.0912,0.8779,-0.1526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.7069056,19105,0,0,,0.0872,0.873,-0.1527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.7319558,19106,0,0,,0.0815,0.876,-0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.7577064,19107,0,0,,0.0804,0.8731,-0.1519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.782238,19108,0,0,,0.0788,0.8897,-0.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.8087575,19109,0,0,,0.0826,0.8867,-0.1453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.8335721,19110,0,0,,0.0846,0.8896,-0.1464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.8572366,19111,0,0,,0.0855,0.8886,-0.1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.8822145,19112,0,0,,0.0856,0.8955,-0.1541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.9071078,19113,0,0,,0.0875,0.8935,-0.1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.9320803,19114,0,0,,0.0876,0.9003,-0.1629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.9570615,19115,0,0,,0.0855,0.8896,-0.1596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524939.9819357,19116,0,0,,0.0835,0.8886,-0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.0071235,19117,0,0,,0.0855,0.8896,-0.1585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.0317118,19118,0,0,,0.0835,0.8857,-0.1574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.0576398,19119,0,0,,0.0874,0.8867,-0.1583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.082465,19120,0,0,,0.0933,0.8876,-0.1581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.1073492,19121,0,0,,0.1,0.8846,-0.1611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.1322381,19122,0,0,,0.1059,0.8884,-0.1609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.1571605,19123,0,0,,0.1098,0.8855,-0.1596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.1821332,19124,0,0,,0.1128,0.8962,-0.1618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.2074947,19125,0,0,,0.1156,0.8922,-0.1716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.23195,19126,0,0,,0.1156,0.8922,-0.1749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.256841,19127,0,0,,0.1156,0.8883,-0.1693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.281901,19128,0,0,,0.1185,0.8873,-0.1714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.3081996,19129,0,0,,0.1205,0.8864,-0.158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.332614,19130,0,0,,0.1245,0.898,-0.1602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.357658,19131,0,0,,0.1304,0.9,-0.1445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.382484,19132,0,0,,0.1381,0.894,-0.1452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.4074779,19133,0,0,,0.1391,0.8921,-0.1463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.432154,19134,0,0,,0.1373,0.9009,-0.1454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.4572687,19135,0,0,,0.1441,0.9047,-0.1451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.4819546,19136,0,0,,0.1433,0.9115,-0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.5067968,19137,0,0,,0.1424,0.9184,-0.1343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.531864,19138,0,0,,0.1375,0.9106,-0.1333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.5566394,19139,0,0,,0.1384,0.9077,-0.1332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.5817173,19140,0,0,,0.1346,0.9126,-0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.6075315,19141,0,0,,0.1356,0.9165,-0.1224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.6323602,19142,0,0,,0.1367,0.9195,-0.1202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.6573732,19143,0,0,,0.1388,0.9273,-0.1114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.682308,19144,0,0,,0.1397,0.9253,-0.1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.7072864,19145,0,0,,0.1397,0.9253,-0.1168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.7323062,19146,0,0,,0.1368,0.9283,-0.1148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.7568812,19147,0,0,,0.134,0.9332,-0.1149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.782066,19148,0,0,,0.1331,0.938,-0.1184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.8067548,19149,0,0,,0.1253,0.9371,-0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.8318582,19150,0,0,,0.1252,0.9313,-0.1098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.8576505,19151,0,0,,0.1195,0.9392,-0.1057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.8816762,19152,0,0,,0.1166,0.9382,-0.1036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.9073892,19153,0,0,,0.1195,0.9363,-0.0968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.932396,19154,0,0,,0.1206,0.9431,-0.0957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.9571707,19155,0,0,,0.1225,0.9372,-0.0934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524940.9822888,19156,0,0,,0.1196,0.9441,-0.0958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524941.0070376,19157,0,0,,0.1197,0.946,-0.0958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524941.031933,19158,0,0,,0.1168,0.9509,-0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524941.0570724,19159,0,0,,0.1119,0.948,-0.0984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524941.0817664,19160,0,0,,0.108,0.9451,-0.0963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524941.106821,19161,0,0,,0.104,0.9393,-0.0964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524941.1317225,19162,0,0,,0.0982,0.9404,-0.0856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524941.1575103,19163,0,0,,0.1002,0.9413,-0.0789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524941.1824224,19164,0,0,,0.0973,0.9443,-0.0868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524941.2076614,19165,0,0,,0.0963,0.9404,-0.0802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524941.2322433,19166,0,0,,0.0973,0.9423,-0.0835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524941.2571788,19167,0,0,,0.0982,0.9375,-0.0767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524941.2821536,19168,0,0,,0.0934,0.9414,-0.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524941.307064,19169,0,0,,0.0896,0.9473,-0.0816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646524941.3320084,19170,0,0,,0.0866,0.9454,-0.0862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
