%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone,field.letter
1644336879931284353,23,1644336879930706024,,42.340685,-71.098205,9.6,327157.9675958711,4689735.3228248255,19.0,T
1644336880953055691,24,1644336880952611446,,42.340685,-71.098205,9.6,327157.9675958711,4689735.3228248255,19.0,T
1644336881956810161,25,1644336881955562353,,42.340685,-71.098205,9.6,327157.9675958711,4689735.3228248255,19.0,T
1644336882955713328,26,1644336882955134630,,42.340685,-71.098205,9.6,327157.9675958711,4689735.3228248255,19.0,T
1644336883954629183,27,1644336883954190254,,42.340685,-71.098205,9.6,327157.9675958711,4689735.3228248255,19.0,T
1644336884956490596,28,1644336884955847978,,42.340685,-71.098205,9.5,327157.9675958711,4689735.3228248255,19.0,T
1644336885956841781,29,1644336885956389188,,42.340685,-71.098205,9.5,327157.9675958711,4689735.3228248255,19.0,T
1644336886956781064,30,1644336886956334352,,42.340685,-71.098205,9.5,327157.9675958711,4689735.3228248255,19.0,T
1644336887957720109,31,1644336887957332372,,42.340685,-71.098205,9.5,327157.9675958711,4689735.3228248255,19.0,T
1644336888958783464,32,1644336888958185911,,42.340685,-71.098205,9.5,327157.9675958711,4689735.3228248255,19.0,T
1644336889952197458,33,1644336889951851367,,42.340685,-71.098205,9.5,327157.9675958711,4689735.3228248255,19.0,T
1644336890944424784,34,1644336890943426132,,42.340685,-71.098205,9.5,327157.9675958711,4689735.3228248255,19.0,T
1644336891943686772,35,1644336891942872762,,42.340685,-71.098205,9.4,327157.9675958711,4689735.3228248255,19.0,T
1644336892959618484,36,1644336892959179401,,42.340685,-71.098205,9.4,327157.9675958711,4689735.3228248255,19.0,T
1644336893943343937,37,1644336893942912817,,42.340685,-71.098205,9.4,327157.9675958711,4689735.3228248255,19.0,T
1644336894943999999,38,1644336894943557024,,42.340685,-71.098205,9.4,327157.9675958711,4689735.3228248255,19.0,T
1644336895944018795,39,1644336895943586111,,42.340685,-71.098205,9.4,327157.9675958711,4689735.3228248255,19.0,T
1644336896944971031,40,1644336896944456815,,42.34068666666667,-71.098205,9.4,327157.9721627601,4689735.507895659,19.0,T
1644336897944633168,41,1644336897944092512,,42.34068666666667,-71.098205,9.4,327157.9721627601,4689735.507895659,19.0,T
1644336898946917971,42,1644336898946129322,,42.34068666666667,-71.098205,9.3,327157.9721627601,4689735.507895659,19.0,T
1644336899945582386,43,1644336899945199728,,42.34068666666667,-71.098205,9.3,327157.9721627601,4689735.507895659,19.0,T
1644336900945632643,44,1644336900945200920,,42.34068666666667,-71.098205,9.3,327157.9721627601,4689735.507895659,19.0,T
1644336901946591056,45,1644336901946088790,,42.34068666666667,-71.098205,9.3,327157.9721627601,4689735.507895659,19.0,T
1644336902947233702,46,1644336902946853637,,42.34068666666667,-71.098205,9.3,327157.9721627601,4689735.507895659,19.0,T
1644336903941175678,47,1644336903940789699,,42.34068666666667,-71.098205,9.3,327157.9721627601,4689735.507895659,19.0,T
1644336904948061376,48,1644336904947558641,,42.34068666666667,-71.098205,9.3,327157.9721627601,4689735.507895659,19.0,T
1644336905948404062,49,1644336905948021173,,42.34068666666667,-71.098205,9.3,327157.9721627601,4689735.507895659,19.0,T
1644336906949353250,50,1644336906948848724,,42.34068666666667,-71.098205,9.3,327157.9721627601,4689735.507895659,19.0,T
1644336907949672136,51,1644336907949290752,,42.34068666666667,-71.098205,9.2,327157.9721627601,4689735.507895659,19.0,T
1644336908952619248,52,1644336908952183485,,42.34068666666667,-71.098205,9.2,327157.9721627601,4689735.507895659,19.0,T
1644336909952445313,53,1644336909951611995,,42.34068666666667,-71.098205,9.2,327157.9721627601,4689735.507895659,19.0,T
1644336910951368105,54,1644336910950863599,,42.34068666666667,-71.098205,9.2,327157.9721627601,4689735.507895659,19.0,T
1644336911951386289,55,1644336911950916767,,42.34068666666667,-71.098205,9.2,327157.9721627601,4689735.507895659,19.0,T
1644336912951728542,56,1644336912951292276,,42.34068666666667,-71.09820666666667,9.2,327157.8348634037,4689735.511283719,19.0,T
1644336913948360230,57,1644336913947309017,,42.34068666666667,-71.09820666666667,9.2,327157.8348634037,4689735.511283719,19.0,T
1644336914955448922,58,1644336914955012321,,42.34068666666667,-71.09820666666667,9.2,327157.8348634037,4689735.511283719,19.0,T
1644336915948941151,59,1644336915948553800,,42.34068666666667,-71.09820666666667,9.2,327157.8348634037,4689735.511283719,19.0,T
1644336916954015555,60,1644336916953503370,,42.34068666666667,-71.09820666666667,9.1,327157.8348634037,4689735.511283719,19.0,T
1644336917954407599,61,1644336917954030513,,42.34068666666667,-71.09820666666667,9.1,327157.8348634037,4689735.511283719,19.0,T
1644336918954874321,62,1644336918954372406,,42.34068666666667,-71.09820666666667,9.1,327157.8348634037,4689735.511283719,19.0,T
1644336919950375269,63,1644336919949943780,,42.34068666666667,-71.09820666666667,9.1,327157.8348634037,4689735.511283719,19.0,T
1644336920957607125,64,1644336920957167863,,42.34068666666667,-71.09820666666667,9.1,327157.8348634037,4689735.511283719,19.0,T
1644336921957072227,65,1644336921956542015,,42.34068666666667,-71.09820666666667,9.1,327157.8348634037,4689735.511283719,19.0,T
1644336922973648093,66,1644336922973218202,,42.34068666666667,-71.09820666666667,9.1,327157.8348634037,4689735.511283719,19.0,T
1644336923974142528,67,1644336923973623514,,42.34068666666667,-71.09820666666667,9.1,327157.8348634037,4689735.511283719,19.0,T
1644336924974717544,68,1644336924974279642,,42.34068666666667,-71.09820666666667,9.1,327157.8348634037,4689735.511283719,19.0,T
1644336925975216993,69,1644336925974775552,,42.34068666666667,-71.09820666666667,9.1,327157.8348634037,4689735.511283719,19.0,T
1644336926978794928,70,1644336926977935314,,42.34068666666667,-71.09820666666667,9.0,327157.8348634037,4689735.511283719,19.0,T
1644336927970449839,71,1644336927970005750,,42.34068666666667,-71.09820666666667,9.0,327157.8348634037,4689735.511283719,19.0,T
1644336928960223249,72,1644336928959705114,,42.34068666666667,-71.09820666666667,9.0,327157.8348634037,4689735.511283719,19.0,T
1644336929977351943,73,1644336929976905584,,42.34068666666667,-71.09820666666667,9.0,327157.8348634037,4689735.511283719,19.0,T
1644336930961234443,74,1644336930960843801,,42.34068666666667,-71.09820666666667,9.0,327157.8348634037,4689735.511283719,19.0,T
1644336931961296821,75,1644336931960789442,,42.34068666666667,-71.09820666666667,9.0,327157.8348634037,4689735.511283719,19.0,T
1644336932979587030,76,1644336932979014635,,42.34068666666667,-71.09820666666667,9.0,327157.8348634037,4689735.511283719,19.0,T
1644336933979303798,77,1644336933978865146,,42.34068666666667,-71.09820666666667,9.0,327157.8348634037,4689735.511283719,19.0,T
1644336934980328624,78,1644336934979825258,,42.34068666666667,-71.09820666666667,9.0,327157.8348634037,4689735.511283719,19.0,T
1644336935980397269,79,1644336935979957818,,42.34068666666667,-71.09820666666667,8.9,327157.8348634037,4689735.511283719,19.0,T
1644336936981285778,80,1644336936980848550,,42.34068666666667,-71.09820666666667,8.9,327157.8348634037,4689735.511283719,19.0,T
1644336937959343616,81,1644336937958793878,,42.34068666666667,-71.09820666666667,8.9,327157.8348634037,4689735.511283719,19.0,T
1644336938984622059,82,1644336938983998775,,42.34068666666667,-71.09820666666667,8.9,327157.8348634037,4689735.511283719,19.0,T
1644336939982549786,83,1644336939982111454,,42.34068666666667,-71.09820666666667,8.9,327157.8348634037,4689735.511283719,19.0,T
1644336940983453876,84,1644336940983013153,,42.34068666666667,-71.09820666666667,8.9,327157.8348634037,4689735.511283719,19.0,T
1644336941966207207,85,1644336941965816020,,42.34068666666667,-71.09820666666667,8.9,327157.8348634037,4689735.511283719,19.0,T
1644336942984017819,86,1644336942983304262,,42.34068666666667,-71.09820666666667,8.9,327157.8348634037,4689735.511283719,19.0,T
1644336943980488090,87,1644336943979709863,,42.34068666666667,-71.09820666666667,8.9,327157.8348634037,4689735.511283719,19.0,T
1644336944969363500,88,1644336944968965768,,42.34068666666667,-71.09820666666667,8.9,327157.8348634037,4689735.511283719,19.0,T
1644336945969082108,89,1644336945968685150,,42.34068666666667,-71.09820666666667,8.9,327157.8348634037,4689735.511283719,19.0,T
1644336946969283663,90,1644336946968898057,,42.34068666666667,-71.09820666666667,8.8,327157.8348634037,4689735.511283719,19.0,T
1644336947969923933,91,1644336947969421863,,42.34068666666667,-71.09820666666667,8.8,327157.8348634037,4689735.511283719,19.0,T
1644336948987396561,92,1644336948986960411,,42.34068666666667,-71.09820666666667,8.8,327157.8348634037,4689735.511283719,19.0,T
1644336949970660071,93,1644336949970269203,,42.34068666666667,-71.09820666666667,8.8,327157.8348634037,4689735.511283719,19.0,T
1644336950971953768,94,1644336950971352577,,42.34068666666667,-71.09820666666667,8.8,327157.8348634037,4689735.511283719,19.0,T
1644336951966440436,95,1644336951966001033,,42.34068666666667,-71.09820666666667,8.8,327157.8348634037,4689735.511283719,19.0,T
1644336952971696020,96,1644336952971093654,,42.34068666666667,-71.09820666666667,8.8,327157.8348634037,4689735.511283719,19.0,T
1644336953970242853,97,1644336953969802141,,42.34068666666667,-71.09820666666667,8.8,327157.8348634037,4689735.511283719,19.0,T
1644336954973184894,98,1644336954972292423,,42.34068666666667,-71.09820666666667,8.8,327157.8348634037,4689735.511283719,19.0,T
1644336955972258797,99,1644336955971651554,,42.34068666666667,-71.09820666666667,8.8,327157.8348634037,4689735.511283719,19.0,T
1644336956972365399,100,1644336956971928834,,42.34068666666667,-71.09820666666667,8.8,327157.8348634037,4689735.511283719,19.0,T
1644336957967266782,101,1644336957966874361,,42.34068666666667,-71.09820666666667,8.8,327157.8348634037,4689735.511283719,19.0,T
1644336958972646171,102,1644336958972200393,,42.34068666666667,-71.09820666666667,8.8,327157.8348634037,4689735.511283719,19.0,T
1644336959975167116,103,1644336959974786043,,42.34068666666667,-71.09820666666667,8.8,327157.8348634037,4689735.511283719,19.0,T
1644336960975676622,104,1644336960975236415,,42.34068666666667,-71.09820666666667,8.7,327157.8348634037,4689735.511283719,19.0,T
1644336961977535429,105,1644336961976638317,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336962972854929,106,1644336962972273588,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336963972436820,107,1644336963971848487,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336964977634050,108,1644336964977046012,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336965979566210,109,1644336965979086637,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336966978524152,110,1644336966978031873,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336967973130808,111,1644336967972689151,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336968981489165,112,1644336968981013536,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336969974335817,113,1644336969973899126,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336970980927546,114,1644336970980501651,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336971981470916,115,1644336971981063604,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336972998409033,116,1644336972997972965,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336973998860976,117,1644336973998428106,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336975000483194,118,1644336974999858856,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336975994122381,119,1644336975993664979,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336976984969894,120,1644336976984530448,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336978000581514,121,1644336978000139236,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336979001479442,122,1644336979001040935,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336979995750474,123,1644336979995236873,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336980986313679,124,1644336980985869646,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336981980232795,125,1644336981979792118,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336983003847718,126,1644336983003413438,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336984004113760,127,1644336984003672838,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336985004537824,128,1644336985004099607,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336985999984413,129,1644336985999347448,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336987006678848,130,1644336987006238937,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336987989050131,131,1644336987988668680,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336989006887462,132,1644336989006457567,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336989990431643,133,1644336989989928483,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336991007762955,134,1644336991007334470,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336992009275221,135,1644336992008845806,,42.34068666666667,-71.09820833333333,8.7,327157.69756404945,4689735.514671782,19.0,T
1644336992992150591,136,1644336992991724491,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644336994009320516,137,1644336994008892774,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644336995009936389,138,1644336995009494066,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644336995993643409,139,1644336995993265390,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644336996994116447,140,1644336996993616342,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644336997994031808,141,1644336997993641614,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644336998997109401,142,1644336998996719837,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337000013585803,143,1644337000012890577,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337000995821869,144,1644337000995315551,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337001995522282,145,1644337001995079755,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337002997370702,146,1644337002996936082,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337003996484563,147,1644337003996039390,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337004998419904,148,1644337004997892856,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337005992291142,149,1644337005991863727,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337006999799131,150,1644337006999092340,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337008000444494,151,1644337007999634742,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337008999101418,152,1644337008998672246,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337009994228683,153,1644337009993801116,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337011002055328,154,1644337011001579761,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337012000057243,155,1644337011999629974,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337013002195232,156,1644337013001777410,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337014002294378,157,1644337014001917600,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337015002948039,158,1644337015002497434,,42.34068666666667,-71.09820833333333,8.6,327157.69756404945,4689735.514671782,19.0,T
1644337016004138962,159,1644337016003351449,,42.34068833333333,-71.09820833333333,8.6,327157.7021309458,4689735.699742613,19.0,T
1644337017005237143,160,1644337017004780530,,42.34068833333333,-71.09820833333333,8.6,327157.7021309458,4689735.699742613,19.0,T
1644337017998448899,161,1644337017997995376,,42.34068833333333,-71.09820833333333,8.6,327157.7021309458,4689735.699742613,19.0,T
1644337019004694363,162,1644337019004109859,,42.34068833333333,-71.09820833333333,8.6,327157.7021309458,4689735.699742613,19.0,T
1644337020005318446,163,1644337020004817724,,42.34068833333333,-71.09820833333333,8.6,327157.7021309458,4689735.699742613,19.0,T
1644337021006566204,164,1644337021005985975,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337022001655461,165,1644337022001016378,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337023008937790,166,1644337023008110046,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337024017616674,167,1644337024017240762,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337025024246345,168,1644337025023813486,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337026026525684,169,1644337026025716543,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337027026968640,170,1644337027026393651,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337028025895986,171,1644337028025435924,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337029028022458,172,1644337029027431726,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337030026906658,173,1644337030026470422,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337031010264204,174,1644337031009768962,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337032012454941,175,1644337032011931180,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337033011406695,176,1644337033010957479,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337034022859636,177,1644337034022362947,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337035030753940,178,1644337035030309677,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337036030983956,179,1644337036030466794,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337037030759189,180,1644337037030168533,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337038029798380,181,1644337038029423952,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337039031890206,182,1644337039031466007,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337040009591510,183,1644337040009160518,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337041029511507,184,1644337041028953313,,42.34068833333333,-71.09820833333333,8.5,327157.7021309458,4689735.699742613,19.0,T
1644337042035403826,185,1644337042034349918,,42.34068833333333,-71.09820833333333,8.4,327157.7021309458,4689735.699742613,19.0,T
1644337043018641619,186,1644337043017796039,,42.34068833333333,-71.09820833333333,8.4,327157.7021309458,4689735.699742613,19.0,T
1644337044017410595,187,1644337044016896486,,42.34068833333333,-71.09820833333333,8.4,327157.7021309458,4689735.699742613,19.0,T
1644337045034938126,188,1644337045034491062,,42.34068833333333,-71.09820833333333,8.4,327157.7021309458,4689735.699742613,19.0,T
